Order_ID,Order_Date,City,Restaurant_Name,Cuisine_Type,Order_Amount,Discount_Applied,Discount_Amount,Final_Amount,Payment_Method,Delivery_Time_Minutes,Distance_km,Rider_Rating,Customer_Rating,Order_Status
ORD1175,2026-02-22,Mumbai,Pizza Palace,Japanese,608.12,No,0.0,608.12,Card,106,21.01,4.6,3.0,Cancelled
ORD1176,2026-02-22,Hyderabad,Curry Kingdom,Chinese,1794.67,Yes,150.0,1644.67,Cash,80,16.26,4.2,2.8,Delayed
ORD1177,2026-02-22,Bangalore,Sushi Spot,Italian,1512.48,Yes,0.0,1512.48,Wallet,52,4.09,4.6,2.4,Delayed
ORD1178,2026-02-22,Hyderabad,Curry Kingdom,Fast Food,1532.5,No,150.0,1382.5,Card,109,15.24,3.3,2.6,Cancelled
ORD1179,2026-02-22,Pune,Urban Tandoor,Chinese,722.52,Yes,150.0,572.52,Cash,26,15.91,4.4,3.6,Cancelled
ORD1180,2026-02-22,Delhi,Curry Kingdom,Fast Food,1335.9,,,1335.9,Cash,31,8.01,4.2,4.1,Delayed
ORD1181,2026-02-22,Delhi,Spice Hub,Chinese,1273.55,Yes,0.0,1273.55,UPI,117,20.63,2.7,3.8,Delayed
ORD1182,2026-02-22,Hyderabad,Curry Kingdom,Chinese,1518.23,No,100.0,1418.23,Wallet,48,25.41,2.6,4.5,Cancelled
ORD1183,2026-02-22,Bangalore,Spice Hub,Japanese,1001.61,,0.0,1001.61,Wallet,81,28.2,4.2,2.4,Delivered
ORD1184,2026-02-22,Chennai,Food Factory,Chinese,277.52,,50.0,227.51999999999998,Cash,107,11.09,4.1,3.6,Cancelled
ORD1185,2026-02-22,Mumbai,Urban Tandoor,Indian,382.44,Yes,100.0,282.44,UPI,117,21.75,3.2,4.3,Delayed
ORD1186,2026-02-22,Pune,Burger Town,Japanese,1486.46,,150.0,1336.46,Cash,23,7.31,3.4,3.2,Cancelled
ORD1187,2026-02-22,Delhi,Urban Tandoor,Fast Food,1956.44,No,100.0,1856.44,Cash,73,13.13,3.6,2.9,Delayed
ORD1188,2026-02-22,Pune,Biryani House,Italian,1475.72,Yes,150.0,1325.72,Card,49,8.74,3.8,4.3,Delivered
ORD1189,2026-02-22,Delhi,Urban Tandoor,Chinese,1737.9,Yes,,1737.9,Cash,92,1.37,4.1,2.5,Cancelled
ORD1190,2026-02-22,Delhi,Biryani House,Italian,579.95,No,100.0,479.95000000000005,Cash,95,21.35,2.5,3.2,Delayed
ORD1191,2026-02-22,Delhi,Sushi Spot,Italian,759.35,Yes,,759.35,UPI,57,26.12,3.6,2.4,Cancelled
ORD1192,2026-02-22,Bangalore,Spice Hub,Italian,1745.09,Yes,0.0,1745.09,Wallet,74,13.94,4.3,4.1,Delayed
ORD1193,2026-02-22,Chennai,Pizza Palace,Italian,1976.63,No,150.0,1826.63,Cash,55,4.03,3.9,3.6,Delivered
ORD1194,2026-02-22,Bangalore,Urban Tandoor,Indian,997.23,Yes,50.0,947.23,UPI,71,22.8,3.9,2.8,Delivered
ORD1195,2026-02-22,Bangalore,Sushi Spot,Chinese,1027.7,No,50.0,977.7,UPI,19,16.03,4.3,2.5,Delayed
ORD1196,2026-02-22,Pune,Burger Town,Fast Food,1161.73,Yes,100.0,1061.73,Cash,48,13.89,2.6,3.3,Delivered
ORD1197,2026-02-22,Hyderabad,Burger Town,Indian,698.42,Yes,100.0,598.42,UPI,84,6.27,3.8,3.0,Cancelled
ORD1198,2026-02-22,Bangalore,Pizza Palace,Italian,627.5,Yes,150.0,477.5,Cash,39,17.07,3.2,3.4,Delivered
ORD1199,2026-02-22,Delhi,Pizza Palace,Japanese,452.57,Yes,150.0,302.57,Card,37,4.08,4.4,4.4,Delivered
ORD1200,2026-02-22,Pune,Pizza Palace,Fast Food,1570.36,No,150.0,1420.36,Card,103,13.72,2.6,3.5,Delayed
ORD1201,2026-02-22,Hyderabad,Urban Tandoor,Fast Food,1564.84,Yes,50.0,1514.84,Card,47,14.29,3.8,2.1,Delayed
ORD1202,2026-02-22,Chennai,Food Factory,Chinese,1332.08,Yes,,1332.08,UPI,51,13.62,3.2,3.6,Cancelled
ORD1203,2026-02-22,Bangalore,Sushi Spot,Italian,396.82,,100.0,296.82,Card,62,29.97,3.1,2.3,Cancelled
ORD1204,2026-02-22,Delhi,Food Factory,Fast Food,1232.32,Yes,50.0,1182.32,Cash,112,26.44,3.8,3.4,Delayed
ORD1205,2026-02-22,Chennai,Pizza Palace,Japanese,347.42,No,50.0,297.42,Card,106,26.17,4.6,3.9,Delivered
ORD1206,2026-02-22,Bangalore,Pizza Palace,Italian,289.27,No,100.0,189.26999999999998,Cash,72,19.02,3.0,3.3,Cancelled
ORD1207,2026-02-22,Mumbai,Food Factory,Italian,1813.91,No,,1813.91,Cash,73,12.17,4.9,3.8,Delivered
ORD1208,2026-02-22,Hyderabad,Pizza Palace,Indian,1694.7,,50.0,1644.7,Wallet,40,15.7,3.9,4.8,Delayed
ORD1209,2026-02-22,Hyderabad,Food Factory,Italian,1737.68,Yes,50.0,1687.68,Wallet,65,13.67,3.7,4.4,Delayed
ORD1210,2026-02-22,Delhi,Spice Hub,Japanese,1265.35,Yes,50.0,1215.35,Card,25,1.71,4.2,4.2,Delivered
ORD1211,2026-02-22,Chennai,Curry Kingdom,Chinese,1697.3,No,0.0,1697.3,UPI,109,11.09,2.6,2.3,Delivered
ORD1212,2026-02-22,Bangalore,Pizza Palace,Indian,1409.76,Yes,0.0,1409.76,UPI,79,15.91,3.8,2.8,Delayed
ORD1213,2026-02-22,Bangalore,Spice Hub,Fast Food,1570.57,,50.0,1520.57,Card,57,13.73,2.6,3.1,Delayed
ORD1214,2026-02-22,Bangalore,Pizza Palace,Chinese,1678.82,Yes,,1678.82,Cash,78,24.93,4.6,3.4,Delayed
ORD1215,2026-02-22,Bangalore,Food Factory,Italian,1600.9,No,150.0,1450.9,Card,45,19.59,3.3,3.6,Delayed
ORD1216,2026-02-22,Pune,Biryani House,Japanese,272.2,,0.0,272.2,Wallet,84,27.5,5.0,4.0,Cancelled
ORD1217,2026-02-22,Pune,Burger Town,Chinese,1661.25,,50.0,1611.25,UPI,99,20.2,4.3,2.8,Delayed
ORD1218,2026-02-22,Mumbai,Curry Kingdom,Indian,733.99,Yes,100.0,633.99,UPI,29,20.01,2.6,3.8,Cancelled
ORD1219,2026-02-22,Hyderabad,Urban Tandoor,Fast Food,1758.94,Yes,50.0,1708.94,UPI,109,29.21,5.0,3.5,Delivered
ORD1220,2026-02-22,Chennai,Burger Town,Chinese,1758.3,No,,1758.3,UPI,41,24.82,3.1,3.3,Delivered
ORD1221,2026-02-22,Hyderabad,Spice Hub,Japanese,1701.85,No,100.0,1601.85,Wallet,25,11.21,3.6,4.0,Delayed
ORD1222,2026-02-22,Bangalore,Pizza Palace,Japanese,767.72,,50.0,717.72,Cash,86,27.42,4.6,4.3,Delivered
ORD1223,2026-02-22,Delhi,Urban Tandoor,Italian,240.22,No,150.0,90.22,Wallet,72,18.57,4.1,3.6,Delayed
ORD1224,2026-02-22,Hyderabad,Pizza Palace,Italian,1227.69,,150.0,1077.69,UPI,108,22.94,4.0,2.6,Delivered
ORD1225,2026-02-22,Pune,Sushi Spot,Japanese,498.23,Yes,,498.23,Cash,51,2.65,4.0,4.5,Delayed
ORD1226,2026-02-22,Bangalore,Burger Town,Indian,182.37,No,50.0,132.37,Card,42,4.18,3.0,5.0,Cancelled
ORD1227,2026-02-22,Delhi,Burger Town,Japanese,1151.52,No,50.0,1101.52,Wallet,105,8.95,2.6,4.2,Delivered
ORD1228,2026-02-22,Bangalore,Urban Tandoor,Italian,1307.45,,0.0,1307.45,Wallet,106,21.75,4.2,4.7,Delivered
ORD1229,2026-02-22,Chennai,Urban Tandoor,Japanese,1425.42,No,,1425.42,UPI,119,4.66,2.8,4.0,Cancelled
ORD1230,2026-02-22,Hyderabad,Food Factory,Japanese,1738.41,No,0.0,1738.41,UPI,15,3.24,3.8,3.0,Delivered
ORD1231,2026-02-22,Delhi,Burger Town,Chinese,757.86,,150.0,607.86,Card,20,17.78,4.0,4.3,Delayed
ORD1232,2026-02-22,Delhi,Burger Town,Indian,1451.06,,,1451.06,Card,101,24.47,4.2,3.5,Delivered
ORD1233,2026-02-22,Pune,Curry Kingdom,Japanese,1908.07,,,1908.07,Card,98,19.57,3.3,4.9,Delayed
ORD1234,2026-02-22,Chennai,Biryani House,Indian,211.83,Yes,,211.83,UPI,108,7.09,4.5,4.3,Delayed
ORD1235,2026-02-22,Pune,Urban Tandoor,Indian,552.8,,100.0,452.79999999999995,Cash,78,15.34,4.8,2.6,Cancelled
ORD1236,2026-02-22,Delhi,Food Factory,Indian,416.84,Yes,150.0,266.84,Cash,49,29.31,3.1,2.6,Delivered
ORD1237,2026-02-22,Hyderabad,Spice Hub,Chinese,1544.38,,150.0,1394.38,Wallet,68,26.96,3.9,3.1,Delayed
ORD1238,2026-02-22,Chennai,Food Factory,Japanese,1690.48,,100.0,1590.48,Card,104,9.97,3.6,3.2,Delayed
ORD1239,2026-02-22,Mumbai,Urban Tandoor,Fast Food,1970.57,Yes,0.0,1970.57,Wallet,96,29.53,4.8,2.2,Delayed
ORD1240,2026-02-22,Bangalore,Spice Hub,Fast Food,1691.11,,,1691.11,Wallet,53,27.54,3.2,4.7,Cancelled
ORD1241,2026-02-22,Hyderabad,Spice Hub,Chinese,341.43,No,0.0,341.43,UPI,93,6.96,4.0,2.7,Delivered
ORD1242,2026-02-22,Delhi,Pizza Palace,Indian,1159.49,No,50.0,1109.49,Card,50,6.52,3.8,3.4,Cancelled
ORD1243,2026-02-22,Pune,Spice Hub,Chinese,281.42,,150.0,131.42000000000002,UPI,44,3.7,2.9,2.3,Cancelled
ORD1244,2026-02-22,Chennai,Food Factory,Chinese,932.45,,50.0,882.45,Wallet,79,4.11,3.6,3.4,Delivered
ORD1245,2026-02-22,Chennai,Urban Tandoor,Fast Food,1507.24,Yes,150.0,1357.24,Wallet,115,3.83,2.9,4.8,Delivered
ORD1246,2026-02-22,Bangalore,Curry Kingdom,Italian,1669.72,Yes,150.0,1519.72,UPI,64,4.61,3.4,2.7,Delivered
ORD1247,2026-02-22,Hyderabad,Burger Town,Italian,553.86,No,,553.86,Card,58,19.23,3.2,2.1,Cancelled
ORD1248,2026-02-22,Hyderabad,Spice Hub,Chinese,992.8,Yes,150.0,842.8,Wallet,94,15.81,2.9,3.3,Delivered
ORD1249,2026-02-22,Bangalore,Spice Hub,Italian,782.24,Yes,100.0,682.24,Card,16,21.06,4.2,4.9,Cancelled
ORD1250,2026-02-22,Pune,Spice Hub,Italian,1973.36,No,50.0,1923.36,Cash,117,4.82,4.7,2.8,Delivered
ORD1251,2026-02-22,Delhi,Pizza Palace,Indian,563.68,Yes,,563.68,Wallet,115,24.7,3.6,3.5,Cancelled
ORD1252,2026-02-22,Mumbai,Burger Town,Chinese,552.84,No,0.0,552.84,Wallet,26,10.0,4.4,4.8,Delivered
ORD1253,2026-02-22,Pune,Biryani House,Fast Food,1890.39,No,0.0,1890.39,Cash,95,28.63,3.1,3.9,Delayed
ORD1254,2026-02-22,Mumbai,Burger Town,Chinese,1027.04,No,100.0,927.04,Cash,32,8.77,4.8,3.9,Delivered
ORD1255,2026-02-22,Pune,Pizza Palace,Chinese,1483.95,No,150.0,1333.95,Cash,29,10.16,4.5,4.0,Delivered
ORD1256,2026-02-22,Chennai,Biryani House,Chinese,704.18,,0.0,704.18,Wallet,71,3.77,4.7,4.8,Cancelled
ORD1257,2026-02-22,Delhi,Sushi Spot,Fast Food,1962.64,No,50.0,1912.64,Wallet,76,6.04,2.6,3.7,Delayed
ORD1258,2026-02-22,Pune,Pizza Palace,Fast Food,1838.32,Yes,,1838.32,Wallet,34,24.77,5.0,2.6,Cancelled
ORD1259,2026-02-22,Delhi,Urban Tandoor,Italian,640.57,,50.0,590.57,Wallet,92,20.69,3.1,2.3,Cancelled
ORD1260,2026-02-22,Mumbai,Sushi Spot,Fast Food,1574.54,Yes,150.0,1424.54,Cash,19,4.94,4.9,4.9,Cancelled
ORD1261,2026-02-22,Chennai,Spice Hub,Italian,452.9,Yes,100.0,352.9,Wallet,81,3.9,3.2,4.4,Delivered
ORD1262,2026-02-22,Bangalore,Curry Kingdom,Italian,849.88,,,849.88,UPI,44,3.68,3.5,3.3,Delayed
ORD1263,2026-02-22,Hyderabad,Burger Town,Italian,1101.94,Yes,,1101.94,Card,65,5.83,5.0,4.5,Delayed
ORD1264,2026-02-22,Pune,Food Factory,Fast Food,670.73,No,0.0,670.73,Wallet,75,5.17,4.1,4.2,Cancelled
ORD1265,2026-02-22,Delhi,Sushi Spot,Indian,1605.04,No,100.0,1505.04,Card,110,15.41,4.6,3.3,Cancelled
ORD1266,2026-02-22,Bangalore,Burger Town,Italian,1460.88,Yes,50.0,1410.88,Cash,70,6.04,3.4,3.9,Cancelled
ORD1267,2026-02-22,Bangalore,Biryani House,Fast Food,280.79,Yes,,280.79,UPI,84,17.88,3.2,2.1,Cancelled
ORD1268,2026-02-22,Hyderabad,Biryani House,Fast Food,1324.62,,0.0,1324.62,UPI,38,13.53,4.5,3.8,Delivered
ORD1269,2026-02-22,Chennai,Urban Tandoor,Chinese,1790.2,,,1790.2,UPI,114,18.52,4.1,3.3,Cancelled
ORD1270,2026-02-22,Chennai,Urban Tandoor,Fast Food,416.98,Yes,50.0,366.98,Cash,118,1.84,4.1,2.8,Delivered
ORD1271,2026-02-22,Chennai,Pizza Palace,Chinese,981.9,No,50.0,931.9,Cash,44,15.68,2.9,4.9,Delayed
ORD1272,2026-02-22,Delhi,Curry Kingdom,Chinese,1725.43,No,50.0,1675.43,Cash,39,20.27,3.4,2.1,Delayed
ORD1273,2026-02-22,Mumbai,Sushi Spot,Japanese,1426.11,No,0.0,1426.11,UPI,41,1.58,4.0,3.4,Delayed
ORD1274,2026-02-22,Bangalore,Burger Town,Japanese,1108.33,Yes,100.0,1008.3299999999999,Cash,56,22.77,4.4,2.4,Cancelled
ORD1275,2026-02-22,Bangalore,Pizza Palace,Italian,1774.26,,50.0,1724.26,UPI,111,7.76,4.5,3.8,Delayed
ORD1276,2026-02-22,Mumbai,Sushi Spot,Indian,539.91,Yes,,539.91,Cash,19,13.77,2.7,3.7,Delayed
ORD1277,2026-02-22,Mumbai,Urban Tandoor,Indian,1255.62,Yes,100.0,1155.62,Wallet,93,26.14,4.2,3.3,Delivered
ORD1278,2026-02-22,Delhi,Biryani House,Italian,1052.62,No,0.0,1052.62,UPI,44,27.44,4.3,3.5,Cancelled
ORD1279,2026-02-22,Chennai,Curry Kingdom,Japanese,966.78,Yes,50.0,916.78,Wallet,52,9.44,4.7,4.7,Delayed
ORD1280,2026-02-22,Mumbai,Biryani House,Indian,151.38,No,50.0,101.38,Cash,32,18.0,3.7,2.6,Delivered
ORD1281,2026-02-22,Delhi,Food Factory,Japanese,1008.28,No,100.0,908.28,UPI,43,8.26,4.6,3.4,Cancelled
ORD1282,2026-02-22,Bangalore,Sushi Spot,Chinese,1050.63,Yes,50.0,1000.6300000000001,UPI,26,19.31,3.9,2.4,Cancelled
ORD1283,2026-02-22,Mumbai,Urban Tandoor,Fast Food,845.27,Yes,50.0,795.27,Card,64,27.97,3.6,2.5,Delivered
ORD1284,2026-02-22,Bangalore,Sushi Spot,Fast Food,709.43,Yes,150.0,559.43,UPI,23,5.77,3.5,4.8,Cancelled
ORD1285,2026-02-22,Bangalore,Pizza Palace,Italian,1464.28,Yes,100.0,1364.28,Wallet,48,4.63,3.5,2.1,Delayed
ORD1286,2026-02-22,Mumbai,Burger Town,Japanese,1732.06,Yes,,1732.06,Cash,62,19.3,4.3,3.3,Delayed
ORD1287,2026-02-22,Bangalore,Food Factory,Fast Food,716.92,Yes,100.0,616.92,Cash,90,19.79,3.1,4.2,Delayed
ORD1288,2026-02-22,Delhi,Sushi Spot,Italian,1587.12,Yes,50.0,1537.12,Wallet,105,1.14,3.5,2.3,Delayed
ORD1289,2026-02-22,Pune,Spice Hub,Fast Food,1091.94,,,1091.94,UPI,51,8.2,5.0,3.2,Cancelled
ORD1290,2026-02-22,Pune,Burger Town,Fast Food,1505.33,No,100.0,1405.33,Cash,72,7.15,3.1,2.8,Delivered
ORD1291,2026-02-22,Chennai,Pizza Palace,Chinese,910.59,,,910.59,UPI,56,27.83,3.4,2.3,Cancelled
ORD1292,2026-02-22,Pune,Spice Hub,Japanese,1449.45,No,0.0,1449.45,UPI,16,8.8,5.0,4.6,Cancelled
ORD1293,2026-02-22,Pune,Biryani House,Japanese,904.68,Yes,0.0,904.68,UPI,43,5.63,4.5,3.8,Cancelled
ORD1294,2026-02-22,Bangalore,Urban Tandoor,Indian,232.99,No,100.0,132.99,Wallet,81,19.36,4.7,3.9,Cancelled
ORD1295,2026-02-22,Hyderabad,Urban Tandoor,Fast Food,397.95,Yes,150.0,247.95,Card,79,12.61,4.9,3.2,Delivered
ORD1296,2026-02-22,Hyderabad,Spice Hub,Italian,1577.9,No,,1577.9,Wallet,114,3.34,4.2,4.1,Cancelled
ORD1297,2026-02-22,Bangalore,Biryani House,Japanese,781.72,No,50.0,731.72,Card,17,24.94,4.5,2.6,Delivered
ORD1298,2026-02-22,Chennai,Curry Kingdom,Japanese,1639.47,Yes,0.0,1639.47,Wallet,44,5.29,4.9,2.5,Cancelled
ORD1299,2026-02-22,Chennai,Food Factory,Chinese,1199.77,No,0.0,1199.77,Wallet,80,16.59,3.9,3.9,Delivered
ORD1300,2026-02-22,Delhi,Food Factory,Chinese,181.39,No,150.0,31.389999999999986,Cash,106,16.56,3.8,2.8,Delivered
ORD1301,2026-02-22,Bangalore,Food Factory,Chinese,1447.52,,150.0,1297.52,UPI,41,28.04,4.2,4.5,Cancelled
ORD1302,2026-02-22,Bangalore,Curry Kingdom,Indian,174.57,Yes,,174.57,Wallet,59,27.19,4.3,4.5,Delayed
ORD1303,2026-02-22,Hyderabad,Biryani House,Italian,1384.56,,0.0,1384.56,UPI,39,15.59,4.4,3.5,Delivered
ORD1304,2026-02-22,Mumbai,Curry Kingdom,Japanese,426.36,,,426.36,UPI,111,16.56,4.6,2.6,Cancelled
ORD1305,2026-02-22,Mumbai,Burger Town,Japanese,1274.39,No,50.0,1224.39,Wallet,71,28.91,3.8,2.2,Cancelled
ORD1306,2026-02-22,Bangalore,Burger Town,Chinese,1309.64,,,1309.64,Card,91,1.91,2.8,3.9,Cancelled
ORD1307,2026-02-22,Pune,Curry Kingdom,Japanese,1878.68,Yes,150.0,1728.68,Wallet,83,14.19,4.4,2.4,Delivered
ORD1308,2026-02-22,Pune,Food Factory,Italian,1161.79,No,150.0,1011.79,Cash,30,3.59,3.5,4.6,Delayed
ORD1309,2026-02-22,Pune,Curry Kingdom,Italian,1733.88,Yes,,1733.88,UPI,60,27.61,4.4,2.2,Cancelled
ORD1310,2026-02-22,Chennai,Pizza Palace,Italian,977.88,No,50.0,927.88,Cash,118,21.88,2.8,3.9,Delivered
ORD1311,2026-02-22,Bangalore,Burger Town,Italian,808.72,Yes,150.0,658.72,Cash,29,7.78,4.1,2.7,Delivered
ORD1312,2026-02-22,Chennai,Food Factory,Japanese,1470.27,,50.0,1420.27,Card,38,24.27,3.5,3.3,Cancelled
ORD1313,2026-02-22,Bangalore,Biryani House,Fast Food,232.34,No,0.0,232.34,UPI,69,13.4,2.9,4.1,Cancelled
ORD1314,2026-02-22,Delhi,Burger Town,Indian,1553.91,,,1553.91,UPI,28,17.86,2.7,2.6,Delivered
ORD1315,2026-02-22,Bangalore,Food Factory,Italian,1027.91,No,100.0,927.9100000000001,Card,95,11.4,3.8,3.8,Delayed
ORD1316,2026-02-22,Delhi,Spice Hub,Chinese,1624.19,No,,1624.19,Card,70,14.69,3.7,4.5,Delivered
ORD1317,2026-02-22,Delhi,Curry Kingdom,Indian,1689.09,Yes,0.0,1689.09,Cash,32,18.05,4.8,4.2,Delivered
ORD1318,2026-02-22,Chennai,Food Factory,Indian,1847.88,Yes,150.0,1697.88,UPI,84,24.02,3.7,3.0,Delivered
ORD1319,2026-02-22,Delhi,Curry Kingdom,Japanese,347.62,,50.0,297.62,Card,88,23.42,2.8,4.3,Cancelled
ORD1320,2026-02-22,Hyderabad,Biryani House,Fast Food,465.5,,0.0,465.5,Cash,108,9.91,2.6,3.0,Delivered
ORD1321,2026-02-22,Pune,Pizza Palace,Indian,1156.6,,,1156.6,Cash,54,3.38,3.2,4.0,Delayed
ORD1322,2026-02-22,Chennai,Sushi Spot,Fast Food,758.21,Yes,0.0,758.21,Cash,31,6.35,3.7,2.8,Delivered
ORD1323,2026-02-22,Chennai,Biryani House,Chinese,1502.37,Yes,100.0,1402.37,Wallet,23,21.57,2.6,3.3,Cancelled
ORD1324,2026-02-22,Chennai,Spice Hub,Japanese,1585.35,No,0.0,1585.35,Card,111,21.96,4.9,4.8,Delayed
ORD1325,2026-02-22,Bangalore,Spice Hub,Indian,1229.34,Yes,100.0,1129.34,UPI,40,24.73,4.2,2.6,Delayed
ORD1326,2026-02-22,Chennai,Sushi Spot,Fast Food,1668.7,No,0.0,1668.7,Wallet,45,10.26,4.8,2.4,Delayed
ORD1327,2026-02-22,Chennai,Sushi Spot,Chinese,480.26,Yes,100.0,380.26,Card,118,7.8,2.8,2.4,Cancelled
ORD1328,2026-02-22,Mumbai,Spice Hub,Indian,1229.06,,50.0,1179.06,Wallet,105,11.91,4.8,3.6,Delivered
ORD1329,2026-02-22,Mumbai,Curry Kingdom,Chinese,649.02,No,,649.02,UPI,40,15.31,3.6,2.1,Delivered
ORD1330,2026-02-22,Bangalore,Urban Tandoor,Italian,1497.98,,0.0,1497.98,Cash,100,2.51,2.8,2.0,Delayed
ORD1331,2026-02-22,Bangalore,Urban Tandoor,Indian,1999.0,No,100.0,1899.0,UPI,45,26.09,4.0,4.2,Delayed
ORD1332,2026-02-22,Bangalore,Curry Kingdom,Japanese,363.04,Yes,50.0,313.04,Card,29,9.26,3.4,4.3,Delayed
ORD1333,2026-02-22,Chennai,Sushi Spot,Italian,1148.37,Yes,50.0,1098.37,Cash,40,10.09,4.1,3.9,Delivered
ORD1334,2026-02-22,Hyderabad,Pizza Palace,Fast Food,1443.86,,100.0,1343.86,Wallet,52,19.48,4.5,3.4,Delayed
ORD1335,2026-02-22,Pune,Pizza Palace,Fast Food,819.08,,150.0,669.08,Wallet,22,26.4,4.5,2.5,Cancelled
ORD1336,2026-02-22,Pune,Curry Kingdom,Chinese,1097.68,No,50.0,1047.68,Cash,88,19.13,4.9,3.7,Delivered
ORD1337,2026-02-22,Delhi,Pizza Palace,Japanese,1149.4,Yes,100.0,1049.4,Wallet,67,22.02,3.8,4.0,Cancelled
ORD1338,2026-02-22,Chennai,Biryani House,Indian,525.32,No,100.0,425.32000000000005,UPI,24,21.98,2.8,4.5,Cancelled
ORD1339,2026-02-22,Mumbai,Curry Kingdom,Japanese,436.35,No,100.0,336.35,Card,110,8.22,3.4,2.8,Delivered
ORD1340,2026-02-22,Chennai,Food Factory,Italian,1054.56,No,50.0,1004.56,Wallet,23,6.94,3.9,3.9,Delayed
ORD1341,2026-02-22,Bangalore,Sushi Spot,Japanese,709.85,,100.0,609.85,Cash,86,19.15,2.6,4.5,Delayed
ORD1342,2026-02-22,Hyderabad,Sushi Spot,Japanese,1097.09,No,0.0,1097.09,Cash,100,1.29,4.7,3.7,Delayed
ORD1343,2026-02-22,Delhi,Curry Kingdom,Italian,763.57,Yes,150.0,613.57,Cash,29,18.21,3.0,2.3,Delayed
ORD1344,2026-02-22,Mumbai,Sushi Spot,Japanese,1944.72,Yes,50.0,1894.72,Cash,58,7.99,2.5,3.1,Delayed
ORD1345,2026-02-22,Chennai,Burger Town,Chinese,316.17,Yes,100.0,216.17000000000002,Card,41,5.22,4.2,3.9,Cancelled
ORD1346,2026-02-22,Mumbai,Curry Kingdom,Japanese,1598.08,,100.0,1498.08,UPI,61,1.06,4.1,2.4,Cancelled
ORD1347,2026-02-22,Hyderabad,Spice Hub,Fast Food,1853.16,No,0.0,1853.16,Cash,90,7.07,2.7,4.1,Delivered
ORD1348,2026-02-22,Chennai,Urban Tandoor,Italian,894.67,No,,894.67,UPI,48,16.13,3.2,4.3,Delivered
ORD1349,2026-02-22,Pune,Biryani House,Chinese,1864.33,,0.0,1864.33,Card,96,10.15,4.5,4.0,Delivered
ORD1350,2026-02-22,Hyderabad,Urban Tandoor,Fast Food,1794.19,No,0.0,1794.19,Wallet,67,12.63,3.4,4.3,Delivered
ORD1351,2026-02-22,Delhi,Burger Town,Fast Food,1635.87,Yes,100.0,1535.87,UPI,44,16.09,3.9,2.0,Delayed
ORD1352,2026-02-22,Chennai,Burger Town,Chinese,1594.06,,150.0,1444.06,UPI,21,21.51,3.0,3.1,Delayed
ORD1353,2026-02-22,Mumbai,Biryani House,Indian,345.74,Yes,0.0,345.74,Wallet,92,6.12,4.9,2.2,Cancelled
ORD1354,2026-02-22,Pune,Food Factory,Italian,806.62,,100.0,706.62,Card,39,17.78,4.8,3.7,Delayed
ORD1355,2026-02-22,Chennai,Burger Town,Italian,472.82,,100.0,372.82,Wallet,34,5.62,3.4,3.3,Cancelled
ORD1356,2026-02-22,Mumbai,Food Factory,Indian,872.78,Yes,50.0,822.78,Cash,37,27.67,2.7,3.6,Delayed
ORD1357,2026-02-22,Delhi,Sushi Spot,Japanese,1519.94,No,100.0,1419.94,Wallet,62,13.04,2.9,2.6,Delivered
ORD1358,2026-02-22,Delhi,Burger Town,Chinese,169.52,No,50.0,119.52000000000001,Wallet,92,3.5,3.7,2.5,Cancelled
ORD1359,2026-02-22,Bangalore,Food Factory,Fast Food,774.33,No,0.0,774.33,Wallet,118,4.35,3.5,2.1,Cancelled
ORD1360,2026-02-22,Hyderabad,Food Factory,Indian,1847.56,,150.0,1697.56,Wallet,92,7.25,2.8,4.6,Delivered
ORD1361,2026-02-22,Bangalore,Urban Tandoor,Fast Food,439.73,No,150.0,289.73,Card,119,14.4,4.8,2.2,Delivered
ORD1362,2026-02-22,Delhi,Food Factory,Italian,1747.58,No,,1747.58,Wallet,54,27.09,4.9,4.0,Delayed
ORD1363,2026-02-22,Mumbai,Burger Town,Japanese,1379.18,,100.0,1279.18,Wallet,107,16.93,4.0,4.0,Cancelled
ORD1364,2026-02-22,Chennai,Sushi Spot,Japanese,622.98,Yes,100.0,522.98,UPI,74,18.6,4.6,3.6,Delivered
ORD1365,2026-02-22,Delhi,Food Factory,Japanese,1637.14,,,1637.14,UPI,110,23.1,4.3,2.6,Delayed
ORD1366,2026-02-22,Delhi,Sushi Spot,Italian,1202.3,No,,1202.3,UPI,83,3.97,3.8,2.3,Cancelled
ORD1367,2026-02-22,Hyderabad,Pizza Palace,Japanese,710.45,Yes,100.0,610.45,Card,101,12.29,4.9,3.0,Delivered
ORD1368,2026-02-22,Delhi,Urban Tandoor,Italian,1755.98,Yes,100.0,1655.98,Wallet,39,9.52,4.2,4.1,Delivered
ORD1369,2026-02-22,Chennai,Biryani House,Indian,837.69,,,837.69,Card,36,23.7,3.6,3.5,Delayed
ORD1370,2026-02-22,Mumbai,Urban Tandoor,Japanese,1589.13,Yes,0.0,1589.13,UPI,52,17.4,3.8,2.0,Cancelled
ORD1371,2026-02-22,Mumbai,Burger Town,Indian,821.3,No,0.0,821.3,Card,93,24.46,3.4,3.6,Delivered
ORD1372,2026-02-22,Delhi,Curry Kingdom,Chinese,1390.85,No,,1390.85,Wallet,94,10.18,3.4,2.6,Cancelled
ORD1373,2026-02-22,Bangalore,Food Factory,Fast Food,1189.6,No,150.0,1039.6,Cash,72,19.78,2.6,3.9,Delivered
ORD1374,2026-02-22,Chennai,Food Factory,Japanese,1092.59,Yes,150.0,942.5899999999999,UPI,79,3.22,3.6,3.3,Delayed
